nombre_sensor,fecha,lectura
Acelerómetro 1,2008-01-01 00:42:24,0.011819999999999999
Acelerómetro 1,2008-01-01 00:42:25,-0.0007599999999999997
Acelerómetro 1,2008-01-01 00:42:26,0.02164999999999998
Acelerómetro 1,2008-01-01 00:42:27,-0.008280000000000003
Acelerómetro 1,2008-01-01 00:42:28,0.02236999999999999
Acelerómetro 1,2008-01-01 00:42:29,0.00392
Acelerómetro 1,2008-01-01 00:42:30,0.009239999999999996
Acelerómetro 1,2008-01-01 00:42:31,0.004279999999999999
Acelerómetro 1,2008-01-01 00:42:32,0.016329999999999997
Acelerómetro 1,2008-01-01 00:42:33,0.010180000000000005
Acelerómetro 1,2008-01-01 00:42:34,0.0005899999999999999
Acelerómetro 1,2008-01-01 00:42:35,0.010350000000000005
Acelerómetro 1,2008-01-01 00:42:36,-0.00178
Acelerómetro 1,2008-01-01 00:42:37,0.017430000000000005
Acelerómetro 1,2008-01-01 00:42:38,0.002010000000000001
Acelerómetro 1,2008-01-01 00:42:39,0.012300000000000007
Acelerómetro 1,2008-01-01 00:42:40,0.006690000000000006
Acelerómetro 1,2008-01-01 00:42:41,0.015960000000000002
Acelerómetro 1,2008-01-01 00:42:42,0.0020200000000000005
Acelerómetro 1,2008-01-01 00:42:43,0.008510000000000004
Acelerómetro 1,2008-01-01 00:42:44,0.014640000000000002
Acelerómetro 1,2008-01-01 00:42:45,0.003999999999999999
Acelerómetro 1,2008-01-01 00:42:46,0.012150000000000003
Acelerómetro 1,2008-01-01 00:42:47,0.00116
Acelerómetro 1,2008-01-01 00:42:48,0.012499999999999997
Acelerómetro 1,2008-01-01 00:42:49,0.00521
Acelerómetro 1,2008-01-01 00:42:50,0.014060000000000003
Acelerómetro 1,2008-01-01 00:42:51,0.0033399999999999997
Acelerómetro 1,2008-01-01 00:42:52,0.008919999999999999
Acelerómetro 1,2008-01-01 00:42:53,0.01474
Acelerómetro 1,2008-01-01 00:42:54,0.006040000000000001
Acelerómetro 1,2008-01-01 00:42:55,0.007630000000000002
Acelerómetro 1,2008-01-01 00:42:56,0.005949999999999992
Acelerómetro 1,2008-01-01 00:42:57,0.010339999999999995
Acelerómetro 1,2008-01-01 00:42:58,0.006539999999999997
Acelerómetro 1,2008-01-01 00:42:59,0.012120000000000004
Acelerómetro 1,2008-01-01 00:43:00,0.002550000000000002
Acelerómetro 1,2008-01-01 00:43:01,0.016900000000000012
Acelerómetro 1,2008-01-01 00:43:02,0.008730000000000005
Acelerómetro 1,2008-01-01 00:43:03,0.010220000000000005
Acelerómetro 1,2008-01-01 00:43:04,0.010759999999999999
Acelerómetro 1,2008-01-01 00:43:05,0.011080000000000003
Acelerómetro 1,2008-01-01 00:43:06,0.0056900000000000015
Acelerómetro 1,2008-01-01 00:43:07,0.010840000000000002
Acelerómetro 1,2008-01-01 00:43:08,0.0019600000000000012
Acelerómetro 1,2008-01-01 00:43:09,0.005370000000000002
Acelerómetro 1,2008-01-01 00:43:10,0.010299999999999998
Acelerómetro 1,2008-01-01 00:43:11,0.0060099999999999945
Acelerómetro 1,2008-01-01 00:43:12,0.011780000000000004
Acelerómetro 1,2008-01-01 00:43:13,0.012899999999999993
Acelerómetro 1,2008-01-01 00:43:14,0.010830000000000005
Acelerómetro 1,2008-01-01 00:43:15,0.011879999999999996
Acelerómetro 1,2008-01-01 00:43:16,0.017569999999999995
Acelerómetro 1,2008-01-01 00:43:17,-0.002069999999999999
Acelerómetro 1,2008-01-01 00:43:18,0.012380000000000002
Acelerómetro 1,2008-01-01 00:43:19,0.00521
Acelerómetro 1,2008-01-01 00:43:20,0.004970000000000002
Acelerómetro 1,2008-01-01 00:43:21,0.008260000000000003
Acelerómetro 1,2008-01-01 00:43:22,0.012630000000000006
Acelerómetro 1,2008-01-01 00:43:23,0.004949999999999996
Acelerómetro 1,2008-01-01 00:43:24,0.01525999999999999
Acelerómetro 1,2008-01-01 00:43:25,0.01732
Acelerómetro 1,2008-01-01 00:43:26,-0.00415
Acelerómetro 1,2008-01-01 00:43:27,0.017339999999999994
Acelerómetro 1,2008-01-01 00:43:28,0.004350000000000001
Acelerómetro 1,2008-01-01 00:43:29,0.011989999999999999
Acelerómetro 1,2008-01-01 00:43:30,0.0070900000000000026
Acelerómetro 1,2008-01-01 00:43:31,0.015839999999999993
Acelerómetro 1,2008-01-01 00:43:32,-0.00205
Acelerómetro 1,2008-01-01 00:43:33,0.01883
Acelerómetro 1,2008-01-01 00:43:34,0.002500000000000001
Acelerómetro 1,2008-01-01 00:43:35,0.009650000000000008
